stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon
4074101P,,Alexianer-Campus,,,,1,,,,51.8769175,7.566482499999999
4074301P,,Alexianerweg,,,,1,,,,51.877732,7.559522
4074601P,,Kannenweg,,,,1,,,,51.884452,7.5706805
4074801P,,Hansa-BusinessPark,,,,1,,,,51.889836,7.5781279999999995
4075101P,,Wiedau,,,,1,,,,51.894614000000004,7.5793064999999995
4075401P,,Getterbach,,,,1,,,,51.917626999999996,7.598719
4075601P,,Holtschulte,,,,1,,,,51.911394,7.592344
4100001P,,Hauptbahnhof,,,,1,,,,51.9570315,7.633941
4102101P,,Ludgeriplatz,,,,1,,,,51.955986499999995,7.627564
4103202P,,Königsstraße,,,,1,,,,51.957841,7.626264
4104101P,,Prinzipalmarkt,,,,1,,,,51.9625075,7.628362
4104401P,,Domplatz,,,,1,,,,51.962092,7.62628
4104801P,,Altstadt/Bült,,,,1,,,,51.963983999999996,7.630536
4105101P,,Eisenbahnstraße,,,,1,,,,51.961374000000006,7.6352495000000005
4106101P,,Servatiiplatz,,,,1,,,,51.9592445,7.635292
4107101P,,Raphaelsklinik,,,,1,,,,51.959289,7.629464
4109101P,,Piusallee,,,,1,,,,51.966447,7.6382965
4110501P,,Hörstertor,,,,1,,,,51.965903,7.6345535
4110601P,,Standesamt,,,,1,,,,51.96552,7.632766
4112101P,,Neubrückentor,,,,1,,,,51.9677345,7.629970999999999
4113101P,,Maximilianstr.,,,,1,,,,51.9700735,7.6312815
4114101P,,Kolpingstraße,,,,1,,,,51.970078,7.6343815
4116101P,,Pumpenhaus/Lublinring,,,,1,,,,51.9723645,7.6360605
4117101P,,Kanalstraße,,,,1,,,,51.972018,7.632307
4120101P,,Langemarckstr.,,,,1,,,,51.973997499999996,7.6286439999999995
4121101P,,Cheruskerring,,,,1,,,,51.974442,7.6228385
4122001P,,Nordplatz,,,,1,,,,51.972297499999996,7.6227730000000005
4123101P,,Polizeipräsidium/LWL,,,,1,,,,51.974587,7.6183440000000004
4125001P,,Dreifaltigkeitskirche,,,,1,,,,51.974301,7.6126305
4126001P,,Kanonierplatz,,,,1,,,,51.9716475,7.6125264999999995
4127101P,,Hoyastraße,,,,1,,,,51.970093500000004,7.622179
4128101P,,Kreuzschanze,,,,1,,,,51.9674895,7.623175
4129101P,,Tibusstr.,,,,1,,,,51.965296,7.626982
4132101P,,Münzstr.,,,,1,,,,51.966703,7.6197435
4133101P,,Steinfurter Str.,,,,1,,,,51.9684685,7.6135635
4134101P,,THEATER Münster,,,,1,,,,51.96509,7.628982
4135101P,,Wilhelmstraße,,,,1,,,,51.9672935,7.6122464999999995
4136101P,,Landgericht/Schlossplatz,,,,1,,,,51.961962,7.615524499999999
4140101P,,Schützenstraße,,,,1,,,,51.958299999999994,7.621354500000001
4141101P,,St.-Antonius-Kirche,,,,1,,,,51.9552405,7.6214195
4142102P,,Scharnhorststr.,,,,1,,,,51.954915,7.618949
4143201P,,Bismarckallee,,,,1,,,,51.956244,7.618108
4144101P,,Goldene Brücke/Aasee,,,,1,,,,51.9576875,7.6158745
4145101P,,Zentralfriedhof,,,,1,,,,51.9596105,7.612367
4146101P,,Aegidiitor,,,,1,,,,51.9574165,7.6188355
4147202P,,Neutor/Schlossplatz,,,,1,,,,51.966709,7.616069
4148101P,,Krummer Timpen,,,,1,,,,51.9616455,7.619222499999999
4148601P,,Körnerstr.,,,,1,,,,51.954613,7.616194
4149101P,,Bezirksregierung II,,,,1,,,,51.983793000000006,7.636286
4149501P,,Anton-Bruchausen-Str.,,,,1,,,,51.9804935,7.635418
4150101P,,Joseph-König-Str.,,,,1,,,,51.9857,7.6333165
4151101P,,Nevinghoff,,,,1,,,,51.983744,7.632037
4152101P,,Deut. Rentenversicherung,,,,1,,,,51.976414500000004,7.6358915
4153102P,,Haltepunkt Zentrum Nord,,,,1,,,,51.984418,7.637854
4192302P,,Picasso-Museum,,,,1,,,,51.960582,7.6262895
4194001P,,Aegidiimarkt/LWL-Museum,,,,1,,,,51.9605625,7.623381
4196201P,,Lotharingerstr.,,,,1,,,,51.966718,7.631435
4197101P,,Klemensstraße,,,,1,,,,51.960955,7.628948
4198201P,,Engelenschanze,,,,1,,,,51.957144,7.631275
4200101P,,Kiesekampweg,,,,1,,,,51.994669,7.6382414999999995
4201001P,,Coerde,,,,1,,,,51.9946515,7.639766
4201501P,,Speicherstadt,,,,1,,,,51.996266,7.634917
4202101P,,Dachsleite,,,,1,,,,51.9973265,7.646992
4203101P,,Ziegeleiteich,,,,1,,,,51.997855,7.651119
4203501P,,Coerder Liekweg,,,,1,,,,51.9962525,7.655972
4204001P,,Königsberger Str.,,,,1,,,,51.992788000000004,7.6483475
4205101P,,Meerwiese / Begegnungsz.,,,,1,,,,51.987818,7.6478605
4206101P,,Elbinger Straße,,,,1,,,,51.994394,7.6534065
4207101P,,Sibeliusstraße,,,,1,,,,51.982616500000006,7.6460740000000005
4208101P,,Braseweg,,,,1,,,,51.9800685,7.6444915
4209101P,,Rumphorstweg,,,,1,,,,51.977228499999995,7.6421905
4210101P,,Hoher Heckenweg,,,,1,,,,51.974292,7.6393395
4211101P,,Sudmühlenstr.,,,,1,,,,51.9986725,7.669682
4211301P,,Westf. Pferdezentrum,,,,1,,,,51.999451500000006,7.6717995000000005
4212101P,,Dyckburgstraße,,,,1,,,,51.992720500000004,7.686732
4213101P,,Heidehof,,,,1,,,,51.988397,7.6786405
4214101P,,Im Sundern,,,,1,,,,51.9884905,7.6741615
4215101P,,Mariendorf West,,,,1,,,,51.987522999999996,7.6688695
4216101P,,Jägerhäuschen,,,,1,,,,51.986239499999996,7.662655
4217101P,,Schleuse,,,,1,,,,51.975845,7.6583505
4218101P,,Saarstr.,,,,1,,,,51.972390000000004,7.6572315
4219101P,,Coerheide,,,,1,,,,51.99647950000001,7.6420960000000004
4220001P,,Elbestraße,,,,1,,,,51.9699265,7.6564025
4221101P,,Schifffahrter Damm,,,,1,,,,51.967930499999994,7.6547815
4222101P,,Wiener Str.,,,,1,,,,51.968146000000004,7.651603
4223101P,,Erpho-Kirche,,,,1,,,,51.968008,7.647430999999999
4224001P,,Fachklinik Hornheide,,,,1,,,,52.0106495,7.707283
4224101P,,Villa ten Hompel,,,,1,,,,51.966992000000005,7.6458025
4225101P,,Am Hornbach,,,,1,,,,52.002778,7.709927
4226101P,,Lützowstraße,,,,1,,,,51.999164,7.716438
4227101P,,In der Stroth,,,,1,,,,51.998836999999995,7.71446
4227501P,,Am Kerkamp,,,,1,,,,52.005162999999996,7.709371
4228101P,,Dorbaum,,,,1,,,,51.998641500000005,7.709733
4228501P,,Drei Eichen,,,,1,,,,51.996241,7.7108575
4228601P,,Eichenaue,,,,1,,,,51.995275500000005,7.713404499999999
4229101P,,Middelfeld,,,,1,,,,51.992466500000006,7.706431
4230101P,,Handorf Mitte,,,,1,,,,51.987235,7.6985969999999995
4231101P,,Kötterstraße,,,,1,,,,51.984996,7.700969
4232001P,,Waldfriedhof Lauheide,,,,1,,,,52.000192,7.750607
4232101P,,Lauheide,,,,1,,,,52.003145,7.737593
4234101P,,Alter Mühlenweg,,,,1,,,,51.9765235,7.705318
4234301P,,Handorf Gartencenter,,,,1,,,,51.977571499999996,7.7046405
4235101P,,Pleistermühlenweg,,,,1,,,,51.97358199999999,7.693724
4236101P,,St. Mauritz,,,,1,,,,51.970414500000004,7.6762585
4237101P,,Pulverschuppen,,,,1,,,,51.9692615,7.6686605
4238101P,,Mauritz-Mitte,,,,1,,,,51.967115,7.6577455
4238602P,,Albertstraße,,,,1,,,,51.966643,7.654558
4239101P,,Dechaneistraße,,,,1,,,,51.9649905,7.651152
4240101P,,Hohenzollernring,,,,1,,,,51.9639075,7.647197
4241101P,,Zumsandestraße,,,,1,,,,51.961752000000004,7.641515500000001
4243101P,,Am Hof zur Linde,,,,1,,,,51.990899,7.7020215
4244101P,,Kirschgarten,,,,1,,,,51.9895335,7.699979
4246101P,,Hobbeltstraße,,,,1,,,,51.9816915,7.702840500000001
4247001P,,Handorf Kaserne,,,,1,,,,52.002209,7.721601
4247501P,,Verth,,,,1,,,,52.01059,7.7278
4248801P,,Abzweig Mariendorf,,,,1,,,,51.987114500000004,7.662570499999999
4249101P,,Hacklenburg,,,,1,,,,51.982271499999996,7.6599565
4250101P,,Sudmühle Freibad,,,,1,,,,51.997485,7.690823
4251101P,,Windbreede,,,,1,,,,51.9950135,7.690036
4252001P,,Gymnasium St. Mauritz,,,,1,,,,51.9824665,7.6860420000000005
4252801P,,Wersebeckmannweg,,,,1,,,,51.9795725,7.6803775000000005
4261001P,,Chirurgie,,,,1,,,,51.959008499999996,7.5991175
4269802P,,Matthias-Claudius-Schule,,,,1,,,,51.990011,7.703386
4270801P,,Ludwig-Wolker-Str.,,,,1,,,,51.987895,7.700623
4294202P,,Emsstraße,,,,1,,,,51.967776,7.660869
4296001P,,Sudmühle,,,,1,,,,51.996821999999995,7.6809275
4298101P,,Elisabet-Ney-Str.,,,,1,,,,51.967512,7.64335
4301001P,,Tannenhof,,,,1,,,,51.968705,7.677896
4302101P,,An der Konradkirche,,,,1,,,,51.963350500000004,7.6761035
4303101P,,Frauenburgstr.,,,,1,,,,51.961033,7.66945
4304101P,,Erikaweg/WDR,,,,1,,,,51.959282,7.6759905
4305101P,,Im Drostebusch,,,,1,,,,51.9563505,7.6770225
4306101P,,Brentanoweg,,,,1,,,,51.9533945,7.67676
4307101P,,Zum Guten Hirten,,,,1,,,,51.962883,7.660593
4307501P,,Mauritz Friedhof,,,,1,,,,51.9617725,7.6566395
4308001P,,Mondstraße,,,,1,,,,51.949778,7.6752815000000005
4309101P,,St.-Margareta-Kirche,,,,1,,,,51.951181,7.670178
4309201P,,Mühlhäuser Str.,,,,1,,,,51.9520545,7.6655555
4310101P,,Institut der Feuerwehr,,,,1,,,,51.95401,7.6600355
4311101P,,Liboristraße,,,,1,,,,51.954871499999996,7.651674
4311802P,,Mathilde-Anneke-Schule,,,,1,,,,51.956286,7.652788
4312001P,,Maikottenweg,,,,1,,,,51.956965,7.667759
4313102P,,Gallenkamp,,,,1,,,,51.956337000000005,7.664701
4314101P,,08-Stadion,,,,1,,,,51.958622500000004,7.657832
4315101P,,Andreas-Hofer-Str.,,,,1,,,,51.9587845,7.653164
4316101P,,M.-v.-Richthofen-Str.,,,,1,,,,51.9589255,7.648569999999999
4317101P,,St.-Franziskus-Hospital,,,,1,,,,51.960596,7.647712
4318101P,,Sternstraße,,,,1,,,,51.957646,7.6400615
4319102P,,Bremer Platz,,,,1,,,,51.959035,7.637008
4320102P,,Loddenweg,,,,1,,,,51.906026499999996,7.6683
4321101P,,Am Herzkamp,,,,1,,,,51.907036500000004,7.6825765
4322101P,,Abzweig Hiltrup,,,,1,,,,51.9094245,7.687984999999999
4323001P,,Angelmodde Waldsiedlung,,,,1,,,,51.912167,7.689671
4324101P,,Heinr.-v.-Stephan-Ring,,,,1,,,,51.913202,7.6934195
4325101P,,Theodor-Heuss-Str.,,,,1,,,,51.9113505,7.6954645
4326101P,,Am Schütthook,,,,1,,,,51.914223,7.685048
4327101P,,Am Blaukreuzwäldchen,,,,1,,,,51.91584,7.681345
4328101P,,Pommernstr.,,,,1,,,,51.918859,7.6780805
4329101P,,Otto-Hersing-Weg,,,,1,,,,51.920986,7.6757795
4330101P,,Heidestraße,,,,1,,,,51.923449500000004,7.673047
4332101P,,Agathastraße,,,,1,,,,51.92823,7.6877865
4333101P,,Altehof,,,,1,,,,51.928717500000005,7.6835555
4334101P,,Pirolweg,,,,1,,,,51.929626,7.6799885
4335101P,,Gremmendorf Ehrenmal,,,,1,,,,51.930319499999996,7.6749525
4336001P,,Gremmendorfer Weg,,,,1,,,,51.928831,7.667268999999999
4337101P,,Erbdrostenweg,,,,1,,,,51.930813,7.6649205
4339101P,,Loddenheide / Beresa,,,,1,,,,51.940894,7.650406
4339501P,,Willy-Brandt-Weg,,,,1,,,,51.9387295,7.6533065
4340101P,,P+R Nieberdingstr.,,,,1,,,,51.9454205,7.6453975
4341101P,,MCC Halle Münsterland,,,,1,,,,51.949199500000006,7.6391025
4341501P,,Stadtwerke/Hafen,,,,1,,,,51.950576,7.6372789999999995
4342101P,,Hansaring,,,,1,,,,51.952412499999994,7.637267
4343101P,,Von-Steuben-Str.,,,,1,,,,51.954397,7.631555499999999
4345101P,,Hülsenbusch,,,,1,,,,51.9263665,7.619898
4346101P,,Drachterstraße,,,,1,,,,51.9251795,7.62407
4347101P,,Alte Reitbahn,,,,1,,,,51.9269195,7.6287635
4348001P,,P+R Preußenstadion,,,,1,,,,51.931992,7.6262775000000005
4349101P,,Düesbergweg,,,,1,,,,51.934827,7.6255345000000005
4350101P,,Königsweg,,,,1,,,,51.9392685,7.6244825
4353101P,,Scheibenstr.,,,,1,,,,51.942111499999996,7.62513
4355101P,,Timmerscheidtstr.,,,,1,,,,51.9442025,7.6290515
4356101P,,Augustastraße,,,,1,,,,51.947724,7.6312055
4357101P,,Friedrich-Ebert-Platz,,,,1,,,,51.9511425,7.6314505
4358101P,,Heilig-Geist-Kirche,,,,1,,,,51.940298999999996,7.620743
4359101P,,Metzer Straße,,,,1,,,,51.942404499999995,7.623638
4360001P,,Alter Schützenhof,,,,1,,,,51.945891,7.6229305
4361101P,,St.-Joseph-Kirche,,,,1,,,,51.949754999999996,7.6246345
4362101P,,Goebenstr.,,,,1,,,,51.9528445,7.625609
4363101P,,Adlerhorst,,,,1,,,,51.966259,7.677
4365101P,,Hochstraße,,,,1,,,,51.9501495,7.6214735000000005
4371101P,,Kesslerweg,,,,1,,,,51.922248,7.6492059999999995
4372102P,,Bonifatiusweg,,,,1,,,,51.924584,7.655787
4373001P,,Krögerweg,,,,1,,,,51.924243,7.658167
4374101P,,Schmitz-Kühlken,,,,1,,,,51.922013,7.654577
4375101P,,Höltenweg,,,,1,,,,51.924936,7.650412
4377101P,,Trauttmansdorffstraße,,,,1,,,,51.925961,7.637174
4378101P,,Schuckertstraße,,,,1,,,,51.9269805,7.633646000000001
4379101P,,Geister Landweg,,,,1,,,,51.928758,7.6327055
4380101P,,Siemensstraße,,,,1,,,,51.9324075,7.630755499999999
4381101P,,Robert-Bosch-Str.,,,,1,,,,51.9352205,7.633469
4382102P,,Umgehungsstraße,,,,1,,,,51.937136499999994,7.635948
4383102P,,Westfalen AG,,,,1,,,,51.946289,7.6346305
4384102P,,Emdener Straße,,,,1,,,,51.953430499999996,7.643200500000001
4385102P,,Fundfahrrad-Station,,,,1,,,,51.942785,7.6358785000000005
4386102P,,AGRAVIS,,,,1,,,,51.940015,7.635323
4387101P,,Sporthalle Berg Fidel,,,,1,,,,51.92868,7.6225455
4389001P,,Hansa-Berufskolleg,,,,1,,,,51.955841,7.6467475
4390102P,,Sophienstraße,,,,1,,,,51.956094,7.64384
4392101P,,Rubensstraße,,,,1,,,,51.9061775,7.673979
4393102P,,Paul-Klee-Weg,,,,1,,,,51.902678,7.6770515
4394102P,,Emil-Nolde-Weg,,,,1,,,,51.900819,7.6732195
4395002P,,Franz-Marc-Weg,,,,1,,,,51.900775,7.666915
4396101P,,Junker-Jörg-Platz,,,,1,,,,51.915580500000004,7.6903565
4397102P,,Paul-Engelhard-Weg,,,,1,,,,51.925366,7.670846
4398102P,,Adolf-Wentrup-Weg,,,,1,,,,51.901405499999996,7.669381
4399102P,,Heumannsweg,,,,1,,,,51.934121,7.660183999999999
4399501P,,Martin-Luther-King-Weg,,,,1,,,,51.937012,7.655561
4401102P,,Werneweg,,,,1,,,,51.9239625,7.6039225
4402002P,,Kriegerweg,,,,1,,,,51.922276999999994,7.603161
4403102P,,Brunnenweg,,,,1,,,,51.926834,7.605076499999999
4404001P,,Clemenshospital,,,,1,,,,51.933029,7.6158985
4405001P,,Düesbergpark,,,,1,,,,51.930564000000004,7.606758
4406102P,,Grüner Grund,,,,1,,,,51.939707999999996,7.614034999999999
4407102P,,Oberschlesier Straße,,,,1,,,,51.9361965,7.608952
4408001P,,Inselbogen,,,,1,,,,51.9399795,7.6092715
4409102P,,DZ HYP / IHK,,,,1,,,,51.9442385,7.612194000000001
4410101P,,Kolde-Ring / LVM,,,,1,,,,51.949721,7.616336
4411001P,,Meckmannweg,,,,1,,,,51.929714000000004,7.570529499999999
4411502P,,Christoph-Bernhard-Gr.,,,,1,,,,51.92985,7.5754325
4412101P,,Holtkamp,,,,1,,,,51.927836,7.572414
4413101P,,Geiststraße,,,,1,,,,51.952121500000004,7.619102
4414101P,,Dingbängerweg,,,,1,,,,51.926904,7.583278999999999
4415102P,,Umspannwerk,,,,1,,,,51.928136499999994,7.5879825
4416102P,,Kerkheideweg/Brillux,,,,1,,,,51.931737999999996,7.5949355
4417102P,,Boeselagerstr.,,,,1,,,,51.9345845,7.599994000000001
4418102P,,Buckstraße,,,,1,,,,51.9381355,7.6061365
4419102P,,Altenroxel Friedhof,,,,1,,,,51.937424,7.574087499999999
4420101P,,P+R Weseler Straße,,,,1,,,,51.936268,7.6032575
4421102P,,Mersmannsstiege,,,,1,,,,51.930364999999995,7.592485
4422101P,,Bischopinkstr.,,,,1,,,,51.942674,7.5976985
4423101P,,Lange Ossenbeck,,,,1,,,,51.9371345,7.5978645
4424102P,,Kleihorststraße,,,,1,,,,51.939556499999995,7.600836
4426102P,,Von-Ossietzky-Str.,,,,1,,,,51.941062,7.6004615
4427102P,,Bonhoefferstr.,,,,1,,,,51.944883000000004,7.600932
4428102P,,Huberstraße,,,,1,,,,51.9483395,7.6040165
4429102P,,Platz der Weißen Rose,,,,1,,,,51.9506885,7.608853
4430102P,,Offenbergstraße,,,,1,,,,51.9520025,7.6116565000000005
4431102P,,Jugendgästehaus Aasee,,,,1,,,,51.9532265,7.614091500000001
4432101P,,St.-Gottfried-Kirche,,,,1,,,,51.931014000000005,7.612362
4441101P,,Mecklenbeck Bahnhof,,,,1,,,,51.925341,7.579391
4492102P,,Meerhook,,,,1,,,,51.9245855,7.536086
4493102P,,Möselerhook,,,,1,,,,51.924999,7.551700500000001
4494001P,,Waldweg,,,,1,,,,51.918365,7.575563
4495102P,,Rockbusch,,,,1,,,,51.91993,7.575702
4496102P,,Ripenhorst,,,,1,,,,51.9206995,7.573112500000001
4497102P,,An der Hansalinie,,,,1,,,,51.925278,7.5619914999999995
4498101P,,Alte Heroldstraße,,,,1,,,,51.9249795,7.57366
4499102P,,Siebenbürgenweg,,,,1,,,,51.933817000000005,7.607986
4500101P,,Redigerstraße,,,,1,,,,51.954338,7.592258
4501101P,,Sentruper Höhe,,,,1,,,,51.95669049999999,7.593916
4502102P,,Mausbachstr.,,,,1,,,,51.955771,7.593305
4503101P,,Mühlenhof,,,,1,,,,51.952223000000004,7.5950085000000005
4506101P,,Schlüterstraße,,,,1,,,,51.9580185,7.5963840000000005
4507101P,,Jungeblodtplatz,,,,1,,,,51.9600945,7.6038995
4508101P,,Hüfferstiftung,,,,1,,,,51.9611765,7.6079975
4512301P,,Nünningfeld,,,,1,,,,51.9696235,7.5625885
4513101P,,Asbeckweg,,,,1,,,,51.971364,7.569336
4514102P,,Haus Mariengrund,,,,1,,,,51.970905,7.5608085
4515101P,,Ahausweg,,,,1,,,,51.9689315,7.5732845
4516101P,,St.-Michael-Kirche,,,,1,,,,51.967712000000006,7.579471
4517101P,,Weitkampweg,,,,1,,,,51.9730675,7.560499
4518101P,,Hautklinik,,,,1,,,,51.9652685,7.5908245
4519101P,,Besselweg,,,,1,,,,51.970216,7.577704
4520101P,,P+R Coesfelder Kreuz,,,,1,,,,51.9649035,7.600185
4521101P,,Försterstraße,,,,1,,,,51.966642,7.6073185
4524102P,,Torminbrücke,,,,1,,,,51.951141,7.604191500000001
4525102P,,Deipenfohr,,,,1,,,,51.960496,7.5810955
4526001P,,Schmeddingstr.,,,,1,,,,51.9614565,7.5892275
4527102P,,Universitätsklinikum,,,,1,,,,51.961582500000006,7.5937265
4528101P,,Henriette-Son-Straße,,,,1,,,,51.968635500000005,7.602442
4529101P,,Meinertzstraße,,,,1,,,,52.000434,7.595313
4530101P,,Feldstiegenkamp,,,,1,,,,51.99786,7.598444000000001
4531001P,,Kinderhaus Brüningheide,,,,1,,,,51.998804,7.590122
4532101P,,Lukaskirche,,,,1,,,,51.963367,7.597192
4533101P,,Hasenbusch,,,,1,,,,51.991462,7.5951425
4534101P,,Helmholtzweg,,,,1,,,,51.9887785,7.594331
4535101P,,Wilkinghege,,,,1,,,,51.986886999999996,7.589113
4536101P,,Abzweig Wilkinghege,,,,1,,,,51.984147,7.5888965
4537101P,,Rudolf-Harbig-Weg,,,,1,,,,51.971689999999995,7.5948875000000005
4537501P,,Wilhelm-Klemm-Str.,,,,1,,,,51.966584499999996,7.5975425
4538001P,,Horstmarer Landweg,,,,1,,,,51.973368,7.590897999999999
4538501P,,Alte Sternwarte,,,,1,,,,51.976115500000006,7.5854415
4539101P,,Kapuzinerstraße,,,,1,,,,51.970524999999995,7.6107205
4542101P,,Janningsweg,,,,1,,,,51.995821,7.612937
4543001P,,Am Burloh,,,,1,,,,51.9935125,7.611784999999999
4544101P,,Ermlandweg,,,,1,,,,51.98831,7.611313
4545101P,,Dreizehnerstr.,,,,1,,,,51.9826805,7.611807499999999
4547101P,,Meßkamp,,,,1,,,,51.9795105,7.612058
4548101P,,Germania-Campus,,,,1,,,,51.976982,7.6121655
4549101P,,Domagkstraße,,,,1,,,,51.961111,7.6024709999999995
4550001P,,Eimermacherweg,,,,1,,,,51.992055,7.598575
4551101P,,Kortenbrede,,,,1,,,,51.980416500000004,7.594811
4552101P,,Leonardo-Campus,,,,1,,,,51.975037,7.603915499999999
4553101P,,Orleans-Ring,,,,1,,,,51.973357,7.607886000000001
4554101P,,Technologiepark,,,,1,,,,51.976687,7.600707
4555102P,,Martin-Niemöller-Str.,,,,1,,,,51.9901305,7.601865999999999
4556102P,,Im Moorhock,,,,1,,,,51.9894675,7.607732
4561101P,,Wienburgstraße,,,,1,,,,51.984498,7.6207245
4562101P,,Schleebrüggenkamp,,,,1,,,,51.9874135,7.6214145
4564101P,,Regina-Protmann-Str.,,,,1,,,,51.990865,7.6172395
4565101P,,Auenviertel,,,,1,,,,51.9657675,7.5654985
4566101P,,F.-v.-Stein-Gymnasium,,,,1,,,,51.9613435,7.567567
4567001P,,Gartenbreie,,,,1,,,,51.959312,7.5701415
4583101P,,Pastorsesch,,,,1,,,,51.999444499999996,7.6138295
4584101P,,Rektoratsweg,,,,1,,,,51.9975335,7.608421
4585001P,,Kinderhaus Schulzentrum,,,,1,,,,51.997049000000004,7.6032945000000005
4585101P,,Von-Humboldt-Straße,,,,1,,,,52.001515,7.606521
4586001P,,Zoo / Naturkundemuseum,,,,1,,,,51.94961,7.5899775
4587101P,,Franz-Hitze-Haus,,,,1,,,,51.95614500000001,7.602829
4588101P,,Schreiberstraße,,,,1,,,,51.964994000000004,7.595686000000001
4589101P,,Potstiege,,,,1,,,,51.9656985,7.5828235
4590101P,,Twenteweg,,,,1,,,,51.973685,7.5721074999999995
4591101P,,Gescherweg,,,,1,,,,51.972055499999996,7.5760095
4591501P,,Am Breilbusch,,,,1,,,,51.975590499999996,7.5743465
4592101P,,Provinzial,,,,1,,,,51.9931945,7.6200725
4593101P,,Holtmannsweg,,,,1,,,,51.995224,7.6345410000000005
4594101P,,Heidkamp,,,,1,,,,51.993945,7.6055695
4595101P,,Kristiansandstr.,,,,1,,,,51.997898500000005,7.612305
4596101P,,Idenbrockplatz,,,,1,,,,51.996346,7.600319
4597101P,,Killingstraße,,,,1,,,,52.0007885,7.5922515
4598101P,,Corrensstraße,,,,1,,,,51.970986999999994,7.596983
4599101P,,Mendelstraße,,,,1,,,,51.969242,7.596506
4600101P,,Rüschhausweg,,,,1,,,,51.973293999999996,7.5651355
4601101P,,Salzmannstraße,,,,1,,,,51.9931895,7.6158065
4602101P,,Toppheide,,,,1,,,,51.975239,7.570137000000001
4603101P,,Gronowskistr.,,,,1,,,,51.9677795,7.562829000000001
4607101P,,Provinzial Süd,,,,1,,,,51.989459,7.6207255
4610101P,,Schonebeck,,,,1,,,,51.987754,7.5425664999999995
4614101P,,Ackermann,,,,1,,,,51.952732,7.552051499999999
4615101P,,Heekweg,,,,1,,,,51.9734,7.563421
4616101P,,Südlohnweg,,,,1,,,,51.976240000000004,7.5612200000000005
4617101P,,Wasserweg,,,,1,,,,51.975054,7.592483
4618101P,,Austermannstraße,,,,1,,,,51.976785,7.5951795
4619001P,,Johann-Krane-Weg,,,,1,,,,51.975417,7.597653
4623101P,,Overeskenhoek,,,,1,,,,52.016427,7.6699494999999995
4624101P,,Ölhafen,,,,1,,,,52.019285499999995,7.667978
4625101P,,Hessenweg,,,,1,,,,52.012473,7.6724115
4625301P,,Hessenbusch,,,,1,,,,52.008782,7.673489
4626102P,,Alfersheide,,,,1,,,,52.02745,7.673119
4626301P,,Schornheide,,,,1,,,,52.026361,7.673778
4626501P,,Westerheide,,,,1,,,,52.027791,7.676198
4627101P,,Zur Eckernheide,,,,1,,,,52.024471000000005,7.670738
4628102P,,Gelmerheide,,,,1,,,,52.029494,7.673452
4630102P,,Gelmer,,,,1,,,,52.030229,7.676476
4631101P,,Rudolf-Diesel-Str.,,,,1,,,,51.990342999999996,7.664351999999999
4631901P,,Gewerbeg. Kleimannbrücke,,,,1,,,,51.994481500000006,7.662406000000001
4632101P,,An der Alten Ziegelei,,,,1,,,,51.997332,7.66397
4633101P,,Hohe Geist,,,,1,,,,51.923044000000004,7.52668
4633502P,,Wierling,,,,1,,,,51.923711499999996,7.522239
4634102P,,Am Kämpken,,,,1,,,,51.920332,7.5272415
4635001P,,Albachten Bahnhof,,,,1,,,,51.914645,7.527471
4635102P,,Sendener Stiege,,,,1,,,,51.917725000000004,7.528293
4635502P,,Langenkamp,,,,1,,,,51.9165585,7.525228
4638101P,,Rieselfelder,,,,1,,,,52.022009999999995,7.6664835
4654102P,,Nottulner Landweg,,,,1,,,,51.9477385,7.538205
4657102P,,Raiffeisenstr.,,,,1,,,,51.9463515,7.533618000000001
4659102P,,Lise-Meitner-Str.,,,,1,,,,51.944505,7.528980499999999
4660102P,,Vagedesweg,,,,1,,,,51.938182,7.5941165
4661102P,,Alte Dorfstraße,,,,1,,,,51.954992,7.5324195
4662102P,,Stellmacherweg,,,,1,,,,51.948509,7.527526
4662501P,,Roxel Bahnhof,,,,1,,,,51.946236,7.526524
4666002P,,Roxel Hallenbad,,,,1,,,,51.954444,7.527419
4667102P,,Pantaleonstraße,,,,1,,,,51.95394,7.5313045
4668102P,,Pienersallee,,,,1,,,,51.9511445,7.530189
4669102P,,HWK Bildungszentrum,,,,1,,,,51.9375315,7.587825499999999
4670102P,,Ramertsweg,,,,1,,,,51.955749,7.567651
4670501P,,Dieckmannstr.,,,,1,,,,51.957724,7.57263
4672201P,,Goesenweg,,,,1,,,,51.996858,7.5501335
4673101P,,Alhardstraße,,,,1,,,,51.995205,7.548389
4674201P,,Sprakel Bahnhof,,,,1,,,,52.0414545,7.6196
4675001P,,Nienberger Str.,,,,1,,,,52.04078,7.613434
4676501P,,Sprakel Mitte,,,,1,,,,52.036733999999996,7.619833
4677501P,,Abzweig Sprakel,,,,1,,,,52.031957,7.6205775
4678101P,,Schlusenweg,,,,1,,,,52.033535,7.619866
4679101P,,Ashölterweg,,,,1,,,,52.0267445,7.618377000000001
4680101P,,Am Knapp,,,,1,,,,52.0078745,7.614931
4681101P,,Am Max-Klemens-Kanal,,,,1,,,,52.003778999999994,7.6147659999999995
4682102P,,Vorländerweg,,,,1,,,,51.939245,7.59132
4684102P,,Mecklenbecker Str.,,,,1,,,,51.934274,7.579580999999999
4684502P,,St.-Anna-Kirche,,,,1,,,,51.9307175,7.580067
